mechanism_id,trade_date,previous_trade_date,previous_intraday_return,previous_late_session_return,opening_gap_return,PRIOR_INTRADAY_CONTINUATION_strength,PRIOR_INTRADAY_CONTINUATION_threshold,PRIOR_INTRADAY_CONTINUATION_event,direction,information_clock,planned_entry,planned_exit,LATE_SESSION_FLOW_CONTINUATION_strength,LATE_SESSION_FLOW_CONTINUATION_threshold,LATE_SESSION_FLOW_CONTINUATION_event,OPENING_GAP_REVERSION_strength,OPENING_GAP_REVERSION_threshold,OPENING_GAP_REVERSION_event
PRIOR_INTRADAY_CONTINUATION,2021-01-04,2020-12-31,0.012070699813191643,0.007726427242810141,0.002839698991906836,0.012070699813191643,0.012034243606415251,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-01-05,2021-01-04,0.014158289678606772,0.0002792906018711516,-0.0016752757224627324,0.014158289678606772,0.012087268466308976,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-01-12,2021-01-11,-0.014329016257922378,-0.006250868176135627,-0.0029354207436398383,0.014329016257922378,0.012087268466308976,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-01-13,2021-01-12,0.01528108790130367,0.008635097493036037,-0.00013808340237508876,0.01528108790130367,0.012150199627506159,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-01-19,2021-01-18,0.01579021570562511,-0.00041620421753607584,0.0,0.01579021570562511,0.012150199627506159,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-01-22,2021-01-21,0.012845303867403457,-0.0017696705690170011,-0.0020455475248876143,0.012845303867403457,0.012150199627506159,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-02-01,2021-01-29,-0.016108698697296586,-0.008749647191645504,-0.00028473804100226374,0.016108698697296586,0.012150199627506159,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-02-08,2021-02-05,-0.014674455050577073,-0.009169054441260815,0.00043377674956635026,0.014674455050577073,0.01210049366815416,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-02-10,2021-02-09,0.020872051465332442,0.004360056258790435,0.001260327685197904,0.020872051465332442,0.0123101897047114,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-02-22,2021-02-19,0.01599015990159902,0.014880546075085155,0.003362927091740797,0.01599015990159902,0.012691755636891788,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-02,2021-03-01,0.014265536723163885,0.0068704430734716215,0.003063640161537373,0.014265536723163885,0.012691755636891788,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-04,2021-03-03,0.015756893640967995,0.0012480931909581994,-0.0041551246537397946,0.015756893640967995,0.012776543358155201,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-05,2021-03-04,-0.012795549374130744,-0.002809778027535792,-0.009016624401239737,0.012795549374130744,0.012776543358155201,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-09,2021-03-08,-0.027606502242152553,-0.01125676831005984,-0.0015852428303789745,0.027606502242152553,0.012807987997448922,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-10,2021-03-09,-0.02092956120092382,-0.013955516790231104,0.006191950464396356,0.02092956120092382,0.013173550320204286,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-11,2021-03-10,-0.016556776556776565,-0.010613207547169767,0.0,0.016556776556776565,0.01418510143974605,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-12,2021-03-11,0.02681764004767584,0.01159547923088211,0.0011607661056296514,0.02681764004767584,0.014281406606853508,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-03-23,2021-03-22,0.014539110206455375,0.002442177848010374,0.0001433075379764226,0.014539110206455375,0.01418510143974605,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-04-13,2021-04-12,-0.014395667046750327,-0.0036023054755043304,-0.0023138105567606093,0.014395667046750327,0.012807987997448922,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-05-13,2021-05-12,0.013299734005319808,0.008921103986618162,-0.005664548217739762,0.013299734005319808,0.011652547397229929,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-05-17,2021-05-14,0.01409040178571419,0.007484407484407374,0.0,0.01409040178571419,0.011652547397229929,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-07,2021-06-04,0.00851121318562531,0.0,0.0018754186202278866,0.00851121318562531,0.008195075060427992,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-11,2021-06-10,0.012206572769952961,0.002124833997343867,-0.00039756162205117906,0.012206572769952961,0.007437195835468424,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-16,2021-06-15,-0.01211879078439193,-0.0016150740242260042,0.0,0.01211879078439193,0.007578865213793973,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-17,2021-06-16,-0.012132650310056725,-0.0025860895603648792,-0.0020469432314411673,0.012132650310056725,0.0077027125083787285,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-18,2021-06-17,0.008204567209079805,0.0006786102062974475,0.0,0.008204567209079805,0.00785712010240236,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-21,2021-06-18,0.0100366201003661,0.007985923118570826,-0.0024170807036391073,0.0100366201003661,0.008281228703216181,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-06-28,2021-06-25,0.009278897136797415,0.004485488126648951,0.0,0.009278897136797415,0.007780458608265983,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-02,2021-07-01,-0.013783145182462708,-0.007398599550799356,-0.0019965393318247537,0.013783145182462708,0.007780458608265983,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-08,2021-07-07,0.014899328859060423,0.0030512072167683257,0.0010580611030286402,0.014899328859060423,0.008281228703216181,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-12,2021-07-09,0.008742879851635799,0.00914391730718278,0.0049901510177281505,0.008742879851635799,0.008658297842498885,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-13,2021-07-12,0.009146739840585338,-0.002196382428940602,0.0,0.009146739840585338,0.008569129852127932,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-14,2021-07-13,0.009452285381328362,0.004121586810922118,-0.0005130836326321386,0.009452285381328362,0.008832047842006752,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-22,2021-07-21,0.010964912280701844,0.003971304125031994,0.00038279954064046606,0.010964912280701844,0.008281228703216181,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-27,2021-07-26,-0.01645408163265316,-0.003231644260599964,-0.000518739463104656,0.01645408163265316,0.008569129852127932,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-07-28,2021-07-27,-0.01855456078889317,-0.02387404826429207,-0.00806451612903214,0.01855456078889317,0.008832047842006752,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-08-03,2021-08-02,0.013817607579944768,0.0050880626223093195,-0.0007788161993770304,0.013817607579944768,0.009111348819986043,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-08-05,2021-08-04,0.015036610878661039,0.0040093119503361585,-0.0020610588689939924,0.015036610878661039,0.009179779164638358,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-08-18,2021-08-17,-0.020593809222994364,-0.015619047619047643,-0.0006449948400413241,0.020593809222994364,0.009111348819986043,True,-1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-08-24,2021-08-23,0.012593163711128064,0.0013978904562206296,0.003807106598984644,0.012593163711128064,0.008843844848873184,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
PRIOR_INTRADAY_CONTINUATION,2021-08-30,2021-08-27,0.009273182957393544,0.0033636476890495093,0.001986590514030162,0.009273182957393544,0.009179779164638358,True,1,PREVIOUS_15:00,OPEN,11:30_CLOSE,,,,,,
