mechanism,signal_date,event_date,signal_clock,execution_clock,relative_strength_5,prior_strength_median,basis_improvement_5,prior_basis_median
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-11-29,2023-11-30,POST_CLOSE,NEXT_OPEN,0.0068957447304882,-0.00021132786675712504,0.0014200697149038015,0.00010663287774570176
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-05,2023-12-06,POST_CLOSE,NEXT_OPEN,0.0079639447641024,0.00024797747632715,0.0008773190022206018,6.499649164295161e-05
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-07,2023-12-08,POST_CLOSE,NEXT_OPEN,0.0105199246532239,0.00105229977973145,0.0040877313582384014,6.499649164295161e-05
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-08,2023-12-11,POST_CLOSE,NEXT_OPEN,0.0106205426062603,0.0014738899429054,0.005619737204002371,0.0001305509918638516
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-11,2023-12-12,POST_CLOSE,NEXT_OPEN,0.0095371134303784,0.00163990384296435,0.0054363998884624015,0.00024992466187050166
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-12,2023-12-13,POST_CLOSE,NEXT_OPEN,0.0059580064116486,0.00181313712171685,0.005156128567135602,0.0005898016367903017
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-13,2023-12-14,POST_CLOSE,NEXT_OPEN,0.0092177615159156,0.0019853029662367,0.003736494888128402,0.0009241031319350944
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2023-12-14,2023-12-15,POST_CLOSE,NEXT_OPEN,0.0072000125190234,0.0019853029662367,0.002698870197576502,0.0009803518338423445
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-01-15,2024-01-16,POST_CLOSE,NEXT_OPEN,0.0054348681364686,0.0017084728463512,0.004272403991132301,2.5765129960801636e-05
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-01-29,2024-01-30,POST_CLOSE,NEXT_OPEN,0.0038582003256508,0.00157160235945765,0.021271013940381698,0.00024591313062175154
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-02-06,2024-02-07,POST_CLOSE,NEXT_OPEN,0.0289111328590065,0.00157160235945765,0.013275431927065998,0.0006528041660587017
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-02-07,2024-02-08,POST_CLOSE,NEXT_OPEN,0.0685933170247031,0.00157160235945765,0.011901230749868898,0.0009816674576425518
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-02-20,2024-02-21,POST_CLOSE,NEXT_OPEN,0.0337979902254734,0.00157160235945765,0.009272539293137198,0.000997773172415152
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-02-28,2024-02-29,POST_CLOSE,NEXT_OPEN,0.0010791570454248,-0.00032837728284445004,0.004488567224353599,0.0006528041660587017
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-02-29,2024-03-01,POST_CLOSE,NEXT_OPEN,0.0093580031119423,-0.00032837728284445004,0.003238333489565577,0.0006528041660587017
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-01,2024-03-04,POST_CLOSE,NEXT_OPEN,0.0108377199783576,-0.00032837728284445004,0.002913505855233098,0.0011486943585622016
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-04,2024-03-05,POST_CLOSE,NEXT_OPEN,0.0077657130737454,-0.00032837728284445004,0.003054262683984397,0.0012181316872615017
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-11,2024-03-12,POST_CLOSE,NEXT_OPEN,0.0005152246047824,-0.00216311764965145,0.004977690134297898,0.0016179197006650514
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-14,2024-03-15,POST_CLOSE,NEXT_OPEN,-0.0009236249573751,-0.0024669274801099,0.002054438238058998,0.0016179197006650514
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-15,2024-03-18,POST_CLOSE,NEXT_OPEN,-0.001436918861065,-0.0024669274801099,0.0017607877903522977,0.0016179197006650514
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-03-29,2024-04-01,POST_CLOSE,NEXT_OPEN,-0.0021998947005452,-0.0025980582896077,0.0036857339661205977,-0.0005357806593275023
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-01,2024-04-02,POST_CLOSE,NEXT_OPEN,0.0010396920009337,-0.0024669274801099,0.0006925151953485976,-0.0004631610091155523
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-02,2024-04-03,POST_CLOSE,NEXT_OPEN,0.0051366973558292,-0.0023825682597223502,0.003326653311058498,-0.0004631610091155523
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-03,2024-04-08,POST_CLOSE,NEXT_OPEN,0.0096159521483909,-0.0022620018791693498,0.0006969265005586981,-0.0003471412730902522
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-11,2024-04-12,POST_CLOSE,NEXT_OPEN,0.0104891098367246,-0.0022620018791693498,0.00011847383946679817,-8.039299344325218e-05
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-15,2024-04-16,POST_CLOSE,NEXT_OPEN,0.0176700709469304,-0.0021010104710273,0.0033269686192634977,0.000123088821398448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-16,2024-04-17,POST_CLOSE,NEXT_OPEN,0.0136851241910636,-0.0017195225512872002,0.0028696249189419975,0.00014874597015174782
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-17,2024-04-18,POST_CLOSE,NEXT_OPEN,0.0104243896976067,-0.00118027190922005,0.0016114735333759974,0.0002558150073412979
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-18,2024-04-19,POST_CLOSE,NEXT_OPEN,0.0082058555031542,-0.00118027190922005,0.0004416050973250976,0.0003661640975603488
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-19,2024-04-22,POST_CLOSE,NEXT_OPEN,0.0048753972796153,-0.00118027190922005,0.0033226827749168976,0.0003661640975603488
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-29,2024-04-30,POST_CLOSE,NEXT_OPEN,-0.0008330275634357,-0.00118027190922005,0.0052106288112131974,0.0006947208479536479
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-04-30,2024-05-06,POST_CLOSE,NEXT_OPEN,0.0047652420808383,-0.0008783262604054,0.004510775246643298,0.0006947208479536479
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-06,2024-05-07,POST_CLOSE,NEXT_OPEN,0.0034781113504385,-0.0006857740639926,0.0013462664695216978,0.0006947208479536479
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-07,2024-05-08,POST_CLOSE,NEXT_OPEN,0.0037117713116866,-0.0005018374949138,0.0014634964712609976,0.0006947208479536479
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-15,2024-05-16,POST_CLOSE,NEXT_OPEN,0.0018912522826174,0.0008379543882400999,0.0008963520773765981,0.0006831559047307481
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-29,2024-05-30,POST_CLOSE,NEXT_OPEN,0.0025191268851388,-0.0008783262604054,0.0009676593840545976,0.000571538876387448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-30,2024-05-31,POST_CLOSE,NEXT_OPEN,0.0041867869937586,-0.0008783262604054,0.0026903392527430976,0.000571538876387448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-05-31,2024-06-03,POST_CLOSE,NEXT_OPEN,0.0026063744198417,-0.0008783262604054,0.003141066806159197,0.000571538876387448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-06-03,2024-06-04,POST_CLOSE,NEXT_OPEN,0.0011687303461098,-0.0008783262604054,0.002619142433462198,0.000571538876387448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-06-05,2024-06-06,POST_CLOSE,NEXT_OPEN,0.0024480326178604,-0.0008783262604054,0.0014406771262150974,0.000571538876387448
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-06-11,2024-06-12,POST_CLOSE,NEXT_OPEN,0.0046971702629799,0.0008379543882400999,0.0028808495234327975,0.0006831559047307481
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-06-13,2024-06-14,POST_CLOSE,NEXT_OPEN,0.0028714639998226,0.00110398871943065,0.003709889627476898,0.0006831559047307481
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-06-17,2024-06-18,POST_CLOSE,NEXT_OPEN,0.0022372715148363,0.0011685078920187,0.004232810607962299,0.0006831559047307481
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-07-10,2024-07-11,POST_CLOSE,NEXT_OPEN,0.0008353970325777,-0.0007503424880378,0.003703214942190398,0.0013648549549385423
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-07-11,2024-07-12,POST_CLOSE,NEXT_OPEN,0.0039709336568453,-0.0007503424880378,0.003448489766687098,0.001412060283285242
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-07-31,2024-08-01,POST_CLOSE,NEXT_OPEN,0.0151539272765823,-0.0028257701013416504,0.008628699066005498,0.001341371951381148
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-01,2024-08-02,POST_CLOSE,NEXT_OPEN,0.0118326267588781,-0.0028257701013416504,0.005731266271084299,0.001341371951381148
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-02,2024-08-05,POST_CLOSE,NEXT_OPEN,0.0047654925736795,-0.0028257701013416504,0.003437055334308798,0.0013636760374415421
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-05,2024-08-06,POST_CLOSE,NEXT_OPEN,0.0054466141886575,-0.0028257701013416504,0.005390615182458498,0.001412060283285242
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-06,2024-08-07,POST_CLOSE,NEXT_OPEN,0.0088865262981277,-0.0028257701013416504,0.0029456227911440983,0.0014838094280785977
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-08,2024-08-09,POST_CLOSE,NEXT_OPEN,0.0050191583366498,-0.0028257701013416504,0.0017489973925526986,0.0016425753011076482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-13,2024-08-14,POST_CLOSE,NEXT_OPEN,0.0040045419718787,-0.00165609881307145,0.0020902167056679986,0.0016706869364767987
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-08-29,2024-08-30,POST_CLOSE,NEXT_OPEN,0.004725835157779,-0.0043321055733137,0.0017925941738657983,0.0017812933632167984
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-11,2024-09-12,POST_CLOSE,NEXT_OPEN,0.0032816479532828,-0.0043321055733137,0.0015458394694596984,0.0013636760374415421
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-12,2024-09-13,POST_CLOSE,NEXT_OPEN,0.0032758819436323,-0.0042489402932501495,0.0018462447553148043,0.0013636760374415421
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-13,2024-09-18,POST_CLOSE,NEXT_OPEN,0.0023053550288825,-0.0038441933878429497,0.0015374298150670985,0.0014551925851487423
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-18,2024-09-19,POST_CLOSE,NEXT_OPEN,0.0031326482083822,-0.0037109301324572998,0.002149456110478798,0.0015321857725045982
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-19,2024-09-20,POST_CLOSE,NEXT_OPEN,0.0051660617172649,-0.0022817214550486997,0.0053877810368734985,0.0015321857725045982
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-24,2024-09-25,POST_CLOSE,NEXT_OPEN,-0.0003922319162739,-0.0010535386580604999,0.012165433281400198,0.0015416346422633983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-27,2024-09-30,POST_CLOSE,NEXT_OPEN,0.0108502584326856,-0.0008280887284112,0.049178970964085196,0.0017570516977070984
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-09-30,2024-10-08,POST_CLOSE,NEXT_OPEN,0.0078732986846646,-0.0005299446644569,0.031410132391539496,0.0017788500883636482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-10-09,2024-10-10,POST_CLOSE,NEXT_OPEN,0.0247006006898319,0.0001754004048748,0.009506031648631695,0.0017788500883636482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-10-15,2024-10-16,POST_CLOSE,NEXT_OPEN,0.0013216665203914,0.0001754004048748,0.006368983054831196,0.0016706869364767987
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-10-22,2024-10-23,POST_CLOSE,NEXT_OPEN,0.0043835118165959,0.0010323496232074502,0.004573318569773197,0.0015691079749302985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-10-24,2024-10-25,POST_CLOSE,NEXT_OPEN,0.0051970245849531,0.00179650012975145,0.003079518899910997,0.0015416346422633983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-10-25,2024-10-28,POST_CLOSE,NEXT_OPEN,0.0052726483703747,0.00206097324652765,0.003812476286679297,0.0015416346422633983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-11-04,2024-11-05,POST_CLOSE,NEXT_OPEN,0.0122037785781601,0.00364309496258075,0.002464344544073697,0.0015416346422633983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-12-04,2024-12-05,POST_CLOSE,NEXT_OPEN,0.0035521939027193,0.00184418372211265,0.0031543716168847984,0.0011939992260750982
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-12-06,2024-12-09,POST_CLOSE,NEXT_OPEN,0.0018584799574269,0.0016586677681198,0.002405650048806499,0.0015416346422633983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-12-12,2024-12-13,POST_CLOSE,NEXT_OPEN,0.0027159971419699,0.0005067060512919999,0.0028519041283178977,0.001663776181670198
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-12-13,2024-12-16,POST_CLOSE,NEXT_OPEN,0.0073911248640499,0.0005067060512919999,0.004296555500546199,0.0017114767610803983
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2024-12-16,2024-12-17,POST_CLOSE,NEXT_OPEN,0.0018756371875291,0.0005067060512919999,0.0033429091935627993,0.0017933846691526485
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-01-13,2025-01-14,POST_CLOSE,NEXT_OPEN,0.0019692569530348,-0.0002735595659011,0.0024020605932674978,0.0015790187454359484
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-01-14,2025-01-15,POST_CLOSE,NEXT_OPEN,0.0006110596212379,-0.00021556499107085,0.002308962978798298,0.001663776181670198
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-01-15,2025-01-16,POST_CLOSE,NEXT_OPEN,0.0003805171944458,-0.00021096660470195,0.003092154549088698,0.0016980820739002482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-01-16,2025-01-17,POST_CLOSE,NEXT_OPEN,0.0020574254334243,-0.00021096660470195,0.0034385736438281985,0.0016980820739002482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-02-07,2025-02-10,POST_CLOSE,NEXT_OPEN,0.0062558498048422,-0.0002735595659011,0.003365909224562198,0.001663776181670198
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-02-11,2025-02-12,POST_CLOSE,NEXT_OPEN,0.0096354125603055,-0.00021096660470195,0.004059781243124999,0.001663776181670198
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-02-12,2025-02-13,POST_CLOSE,NEXT_OPEN,0.0072626701230988,-0.00013778776523069028,0.0019128891020763978,0.0016980820739002482
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-02-13,2025-02-14,POST_CLOSE,NEXT_OPEN,0.0041135738218427,-0.00013778776523069028,0.0018239809127566977,0.0017327795119245484
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-05,2025-03-06,POST_CLOSE,NEXT_OPEN,0.001434185889484,-4.0556712950834406e-05,0.0014994509401623987,0.001228092439913148
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-06,2025-03-07,POST_CLOSE,NEXT_OPEN,0.0011900356687305,-4.0556712950834406e-05,0.0031346035835592987,0.001228092439913148
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-14,2025-03-17,POST_CLOSE,NEXT_OPEN,0.0004612774780345,-0.00015511619344714026,0.002934468507096799,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-17,2025-03-18,POST_CLOSE,NEXT_OPEN,0.0014389421731857,-0.00015511619344714026,0.004620868533648898,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-18,2025-03-19,POST_CLOSE,NEXT_OPEN,0.0024588145217027,-0.00015511619344714026,0.002212319345822399,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-19,2025-03-20,POST_CLOSE,NEXT_OPEN,7.547979186206533e-05,-0.00015511619344714026,0.0032248912496239987,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-24,2025-03-25,POST_CLOSE,NEXT_OPEN,0.0029760990203279,-0.00015511619344714026,0.0024508193043357987,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-25,2025-03-26,POST_CLOSE,NEXT_OPEN,0.00165056587991,-6.935745216152256e-05,0.003996946632551298,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-27,2025-03-28,POST_CLOSE,NEXT_OPEN,0.0048575627738269,0.00020441615164358266,0.0038251210858158986,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-03-28,2025-03-31,POST_CLOSE,NEXT_OPEN,0.0011648803792281,0.00035693485293544997,0.0019189915644091992,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-01,2025-04-02,POST_CLOSE,NEXT_OPEN,0.0009417058601224,0.00042089733624015,0.0015323669835232987,0.001016685438146148
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-14,2025-04-15,POST_CLOSE,NEXT_OPEN,0.0111938288602441,0.00055736072272445,0.002090903904743098,0.0009791424926186981
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-15,2025-04-16,POST_CLOSE,NEXT_OPEN,0.0037149477257182,0.00077638274068015,0.006474400293175398,0.001129482867576798
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-24,2025-04-25,POST_CLOSE,NEXT_OPEN,0.000332482481557,9.35112075745037e-06,0.006091162055186397,0.0015159089618428487
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-25,2025-04-28,POST_CLOSE,NEXT_OPEN,0.0022050476484166,9.35112075745037e-06,0.006052973710171098,0.0016727331168367985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-04-29,2025-04-30,POST_CLOSE,NEXT_OPEN,0.0013576628333145,-0.0002588838715173823,0.0035734663254947006,0.0018684350074165477
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-05-06,2025-05-07,POST_CLOSE,NEXT_OPEN,0.0051296113736705,0.00020398113670953266,0.0021972464086854005,0.0018684350074165477
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-05-27,2025-05-28,POST_CLOSE,NEXT_OPEN,0.0021228236777045,-0.0015596039421380999,0.0036838562203260995,0.0022047828772538995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-05-28,2025-05-29,POST_CLOSE,NEXT_OPEN,0.0016656634262012,-0.001423396625133,0.0054885114993738,0.0023315693250790985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-05-29,2025-05-30,POST_CLOSE,NEXT_OPEN,0.0065218696369669,-0.0009918970025163,0.006543389757872599,0.0024910968723177484
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-05-30,2025-06-03,POST_CLOSE,NEXT_OPEN,0.0049326350656386,-0.0006156977528609499,0.008510259039478697,0.0027329214736982483
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-03,2025-06-04,POST_CLOSE,NEXT_OPEN,0.0027668378194227,-0.00052571191670975,0.0032937706347216994,0.0029809924557088995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-04,2025-06-05,POST_CLOSE,NEXT_OPEN,0.0025286982599801,-0.00052571191670975,0.004369928199325599,0.0030810599939401495
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-05,2025-06-06,POST_CLOSE,NEXT_OPEN,0.0033050754435428,-0.00052571191670975,0.0042462137780059995,0.0031797474165916485
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-11,2025-06-12,POST_CLOSE,NEXT_OPEN,0.0016179399951435,0.00020398113670953266,0.0032679883856731986,0.003259330942172849
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-12,2025-06-13,POST_CLOSE,NEXT_OPEN,0.001693839298117,0.00039687997979575,0.004599432302334899,0.0032464398176485984
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-13,2025-06-16,POST_CLOSE,NEXT_OPEN,0.0020348548446251,0.00039687997979575,0.004407323312833599,0.003280879510197449
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-16,2025-06-17,POST_CLOSE,NEXT_OPEN,0.0008369286461178,0.00041807215288399997,0.0047487896551548,0.003410132085978899
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-06-17,2025-06-18,POST_CLOSE,NEXT_OPEN,0.0004615325675717,0.00041807215288399997,0.006473924695303599,0.003410132085978899
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-10,2025-07-11,POST_CLOSE,NEXT_OPEN,-8.819298305984269e-05,-0.0007998988464706499,0.0041627030374371,0.0035440596991431986
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-11,2025-07-14,POST_CLOSE,NEXT_OPEN,0.0032543017190241,-0.00052571191670975,0.005622080286127299,0.0035675460932724995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-14,2025-07-15,POST_CLOSE,NEXT_OPEN,0.002318337324297,-0.00052571191670975,0.004914296727896899,0.0035903058272985498
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-22,2025-07-23,POST_CLOSE,NEXT_OPEN,0.0036267215948085,0.00064923060684475,0.003647866795383899,0.0031477523949970995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-23,2025-07-24,POST_CLOSE,NEXT_OPEN,0.003400967307471,0.00109729573971615,0.0047879314751073,0.0031477523949970995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-07-24,2025-07-25,POST_CLOSE,NEXT_OPEN,0.0068413410961956,0.0014746462423813,0.006433864542805601,0.0031477523949970995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-08-15,2025-08-18,POST_CLOSE,NEXT_OPEN,0.005868372116198,0.0016047848232958,0.0095408585568212,0.0028805864926435484
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-08-18,2025-08-19,POST_CLOSE,NEXT_OPEN,0.007380807081729,0.00164180171067235,0.0055197963558067985,0.0029649618611978985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-08-19,2025-08-20,POST_CLOSE,NEXT_OPEN,0.0071347671408485,0.0016797513621591,0.0034620358586167,0.0029649618611978985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-08-20,2025-08-21,POST_CLOSE,NEXT_OPEN,0.0065032719573725,0.0018643470713710498,0.003765039410598999,0.0029649618611978985
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-08,2025-09-09,POST_CLOSE,NEXT_OPEN,0.0022111056807878,0.00079820102671275,0.003229967280786698,0.002203867266050099
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-11,2025-09-12,POST_CLOSE,NEXT_OPEN,0.0150150448599644,0.0022477891284828503,0.007946532794855698,0.002000630742293449
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-15,2025-09-16,POST_CLOSE,NEXT_OPEN,0.005948156216619,0.0025271049835015,0.006954340604232698,0.0017795319296139995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-16,2025-09-17,POST_CLOSE,NEXT_OPEN,0.0100857227950025,0.0027777958854693996,0.004519022084799099,0.0017795319296139995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-17,2025-09-18,POST_CLOSE,NEXT_OPEN,0.0142102950749808,0.00285551511027485,0.008860041660249597,0.0017795319296139995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-25,2025-09-26,POST_CLOSE,NEXT_OPEN,0.0062149377238178,0.0031699388301922003,0.002188765466588699,0.0015074514440077493
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-26,2025-09-29,POST_CLOSE,NEXT_OPEN,0.0070308247465772,0.00332763451324755,0.0037662714231972,0.0016175314994336994
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-29,2025-09-30,POST_CLOSE,NEXT_OPEN,0.0076594490220569,0.0034324677725207,0.013229927792704198,0.0017795319296139995
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-09-30,2025-10-09,POST_CLOSE,NEXT_OPEN,0.0087788768554317,0.00354534491618945,0.016983981936239203,0.0019353946107995494
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-10-09,2025-10-10,POST_CLOSE,NEXT_OPEN,0.0057926167715871,0.0040540050680256,0.005128310797961401,0.0019353946107995494
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-10-13,2025-10-14,POST_CLOSE,NEXT_OPEN,0.0062869049625096,0.0046110875062616505,0.0024892804599207976,0.0019353946107995494
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-10-27,2025-10-28,POST_CLOSE,NEXT_OPEN,0.0065112891942653,0.0046110875062616505,0.005756130216015098,0.0013837687573509494
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-10-29,2025-10-30,POST_CLOSE,NEXT_OPEN,0.0145435559975665,0.0042618580120117495,0.004236132295344497,0.00157634693641075
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-10-30,2025-10-31,POST_CLOSE,NEXT_OPEN,0.0095925875418173,0.0042618580120117495,0.002672950015542297,0.0019375962292126996
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-12-04,2025-12-05,POST_CLOSE,NEXT_OPEN,0.0064696497568031,3.092046010885e-05,0.003702629021805499,0.001893634958896548
RELATIVE_STRENGTH_WITH_BASIS_CONFIRMATION,2025-12-05,2025-12-08,POST_CLOSE,NEXT_OPEN,0.0026878917455054,0.0011917735803063999,0.006093722310205999,0.0020527954992868476
