candidate_id,period,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,short_loss
1239,full_2021_2026,2021-01-12,2021-01-13 10:30:00,2021-01-28,2021-01-29,697000.0,1.434,1.456,499.749,507.416,0.014326867249778275,warmup,warmup,warmup_to_warmup,12,False
1239,full_2021_2026,2021-03-26,2021-03-29 10:00:00,2021-04-12,2021-04-13,791400.0,1.281,1.267,506.89169999999996,501.3519,-0.011917538498510294,trend,range,trend_to_range,10,True
1239,full_2021_2026,2021-04-16,2021-04-19 00:00:00,2021-05-07,2021-05-10,770500.0,1.3,1.295,500.825,498.89875,-0.004841809864298607,trend,trend,trend_to_trend,12,False
1239,full_2021_2026,2021-05-14,2021-05-17 00:00:00,2021-06-16,2021-06-17,751800.0,1.326,1.441,498.44340000000005,541.6719,0.08564081458516593,range,trend,range_to_trend,22,False
1239,full_2021_2026,2021-06-17,2021-06-18 00:00:00,2021-07-06,2021-07-07,719100.0,1.505,1.557,541.12275,559.81935,0.03351746053883353,trend,trend,trend_to_trend,13,False
1239,full_2021_2026,2021-07-07,2021-07-08 00:00:00,2021-07-14,2021-07-15,698200.0,1.602,1.589,559.2582000000001,554.7199,-0.009106245878309327,trend,trend,trend_to_trend,5,True
1239,full_2021_2026,2021-07-29,2021-07-30 00:00:00,2021-08-09,2021-08-10,681600.0,1.626,1.604,554.1407999999999,546.6432000000001,-0.014516112177613283,trend,trend,trend_to_trend,7,True
1239,full_2021_2026,2021-08-24,2021-08-25 00:00:00,2021-08-27,2021-08-30,675000.0,1.618,1.525,546.075,514.6875,-0.05842041896233596,trend,range,trend_to_range,3,True
1239,full_2021_2026,2021-10-15,2021-10-18 00:00:00,2021-10-27,2021-10-28,735600.0,1.398,1.391,514.1844,511.6098,-0.006001648674947124,trend,trend,trend_to_trend,8,True
1239,full_2021_2026,2021-10-29,2021-11-01 10:00:00,2021-12-02,2021-12-03,714300.0,1.431,1.469,511.08165,524.6533499999999,0.025528814907710196,trend,range,trend_to_range,24,False
1239,full_2021_2026,2021-12-03,2021-12-06 00:00:00,2021-12-08,2021-12-09,707400.0,1.482,1.45,524.1834,512.865,-0.022570361243130166,range,range,range_to_range,3,True
1239,full_2021_2026,2021-12-10,2021-12-13 00:00:00,2021-12-15,2021-12-16,690500.0,1.484,1.463,512.351,505.10075,-0.015136299774641038,range,range,range_to_range,3,True
1239,full_2021_2026,2021-12-17,2021-12-20 00:00:00,2021-12-23,2021-12-24,701800.0,1.438,1.415,504.59419999999994,496.5235,-0.016977950524042495,range,range,range_to_range,4,True
1239,full_2021_2026,2022-01-13,2022-01-14 00:00:00,2022-01-20,2022-01-21,744800.0,1.332,1.343,496.0368000000001,500.13320000000004,0.007250503877190395,range,range,range_to_range,5,False
1239,full_2021_2026,2022-02-23,2022-02-24 00:00:00,2022-03-03,2022-03-04,793700.0,1.259,1.239,499.63415,491.69715,-0.016869246075929434,trend,trend,trend_to_trend,6,True
1239,full_2021_2026,2022-03-21,2022-03-22 00:00:00,2022-03-24,2022-03-25,833900.0,1.178,1.167,491.1671,486.58065000000005,-0.010328027836675746,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2022-05-05,2022-05-06 00:00:00,2022-06-22,2022-06-23,1018000.0,0.955,1.095,486.095,557.355,0.14545083479202803,trend,range,trend_to_range,33,False
1239,full_2021_2026,2022-06-24,2022-06-27 10:30:00,2022-07-11,2022-07-12,979400.0,1.137,1.11,556.7889,543.567,-0.02472246726241112,range,range,range_to_range,11,False
1239,full_2021_2026,2022-07-21,2022-07-22 10:00:00,2022-08-19,2022-08-22,961100.0,1.13,1.137,543.0215000000001,546.38535,0.005188998421143287,trend,trend,trend_to_trend,21,False
1239,full_2021_2026,2022-10-17,2022-10-18 10:00:00,2022-10-28,2022-10-31,1102800.0,0.99,1.025,545.886,565.1850000000001,0.034318699236240535,trend,range,trend_to_range,9,False
1239,full_2021_2026,2022-10-31,2022-11-01 00:00:00,2022-11-07,2022-11-08,1084700.0,1.041,1.09,564.58635,591.1615,0.046023578028469014,trend,range,trend_to_range,5,False
1239,full_2021_2026,2022-11-09,2022-11-10 00:00:00,2022-11-21,2022-11-22,1113300.0,1.061,1.061,590.6056500000001,590.6056500000001,-0.0009995002498751626,trend,trend,trend_to_trend,8,True
1239,full_2021_2026,2022-12-30,2023-01-03 00:00:00,2023-02-08,2023-02-09,1195500.0,0.987,1.032,589.97925,616.878,0.044547634997091023,range,range,range_to_range,22,False
1239,full_2021_2026,2023-02-10,2023-02-13 00:00:00,2023-02-16,2023-02-17,1179500.0,1.045,1.028,616.28875,606.263,-0.01725118302092976,range,range,range_to_range,4,True
1239,full_2021_2026,2023-03-01,2023-03-02 10:00:00,2023-03-07,2023-03-08,1189900.0,1.018,1.012,605.6591,602.0894000000001,-0.006887518912449431,range,range,range_to_range,4,True
1239,full_2021_2026,2023-03-22,2023-03-23 00:00:00,2023-04-21,2023-04-24,1144600.0,1.051,1.136,601.4872999999999,650.1328,0.07979502161383634,trend,trend,trend_to_trend,21,False
1239,full_2021_2026,2023-05-26,2023-05-29 10:00:00,2023-06-06,2023-06-07,1218500.0,1.066,1.052,649.4605,640.931,-0.014119581860101982,range,range,range_to_range,7,True
1239,full_2021_2026,2023-06-09,2023-06-12 00:00:00,2023-06-26,2023-06-27,1216100.0,1.053,1.035,640.2766499999999,629.33175,-0.018076431869535003,range,range,range_to_range,9,True
1239,full_2021_2026,2023-07-31,2023-08-01 00:00:00,2023-08-08,2023-08-09,1266300.0,0.993,0.988,628.71795,625.5522,-0.006029714246602813,trend,range,trend_to_range,6,True
1239,full_2021_2026,2023-08-30,2023-08-31 00:00:00,2023-09-07,2023-09-08,1303300.0,0.959,0.917,624.93235,597.5630500000001,-0.04475134695425986,trend,trend,trend_to_trend,6,True
1239,full_2021_2026,2023-09-27,2023-09-28 00:00:00,2023-10-16,2023-10-17,1322200.0,0.903,0.896,596.9733000000001,592.3456,-0.00874369017041865,trend,trend,trend_to_trend,7,True
1239,full_2021_2026,2023-10-27,2023-10-30 00:00:00,2023-11-22,2023-11-23,1344900.0,0.88,0.892,591.756,599.8254000000001,0.012623233837626646,trend,range,trend_to_range,18,False
1239,full_2021_2026,2023-12-08,2023-12-11 00:00:00,2023-12-15,2023-12-18,1358800.0,0.882,0.867,599.2308,589.0398,-0.017989304667394124,trend,range,trend_to_range,5,True
1239,full_2021_2026,2023-12-29,2024-01-02 00:00:00,2024-01-04,2024-01-05,1349600.0,0.872,0.842,588.4256,568.1816,-0.035368783498159195,range,range,range_to_range,3,True
1239,full_2021_2026,2024-02-08,2024-02-19 10:00:00,2024-03-13,2024-03-14,1474400.0,0.77,0.831,567.644,612.6132,0.07814209778227754,trend,range,trend_to_range,18,False
1239,full_2021_2026,2024-04-26,2024-04-29 10:00:00,2024-05-09,2024-05-10,1587500.0,0.771,0.796,611.98125,631.825,0.031393512063682794,range,range,range_to_range,6,False
1239,full_2021_2026,2024-05-10,2024-05-13 00:00:00,2024-05-15,2024-05-16,1618500.0,0.78,0.768,631.215,621.504,-0.016368738707569275,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2024-06-03,2024-06-04 00:00:00,2024-06-06,2024-06-07,1618900.0,0.767,0.762,620.84815,616.8009000000001,-0.0075118894268640934,trend,range,trend_to_range,3,True
1239,full_2021_2026,2024-06-11,2024-06-12 10:00:00,2024-06-25,2024-06-26,1588100.0,0.776,0.734,616.1828,582.8326999999999,-0.05506911492707267,range,range,range_to_range,10,True
1239,full_2021_2026,2024-07-17,2024-07-18 00:00:00,2024-07-22,2024-07-23,1569500.0,0.742,0.77,582.2845,604.2575,0.03669863181616728,range,range,range_to_range,3,False
1239,full_2021_2026,2024-07-31,2024-08-01 10:00:00,2024-08-05,2024-08-06,1582300.0,0.763,0.73,603.6474499999999,577.5395,-0.04420659919057501,trend,range,trend_to_range,3,True
1239,full_2021_2026,2024-09-24,2024-09-25 14:00:00,2024-09-27,2024-09-30,1687000.0,0.684,0.813,576.9540000000001,685.7655,0.18740848873808713,trend,range,trend_to_range,3,False
1239,full_2021_2026,2024-10-08,2024-10-09 00:00:00,2024-10-30,2024-10-31,1271000.0,1.078,0.981,685.069,623.4255,-0.09089101089529428,trend,trend,trend_to_trend,16,False
1239,full_2021_2026,2024-11-05,2024-11-06 10:00:00,2024-11-15,2024-11-18,1222400.0,1.019,1.014,622.8127999999999,619.7568000000001,-0.005901367275145453,trend,trend,trend_to_trend,8,True
1239,full_2021_2026,2024-12-02,2024-12-03 00:00:00,2024-12-05,2024-12-06,1189500.0,1.041,1.03,619.13475,612.5925,-0.01155570149603391,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2024-12-10,2024-12-11 00:00:00,2024-12-13,2024-12-16,1183700.0,1.034,1.013,611.9729,599.54405,-0.02128867867806916,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2024-12-20,2024-12-23 00:00:00,2024-12-31,2025-01-02,1157400.0,1.035,1.01,598.9545,584.487,-0.025129947103742833,trend,range,trend_to_range,7,True
1239,full_2021_2026,2025-01-14,2025-01-15 00:00:00,2025-03-11,2025-03-12,1165500.0,1.002,1.133,583.9155000000001,660.25575,0.12960834951785594,range,range,range_to_range,34,False
1239,full_2021_2026,2025-04-16,2025-04-17 00:00:00,2025-04-24,2025-04-25,1282000.0,1.029,1.027,659.589,658.307,-0.0029411921833057963,range,range,range_to_range,6,True
1239,full_2021_2026,2025-05-08,2025-05-09 00:00:00,2025-05-13,2025-05-14,1257400.0,1.046,1.034,657.6202000000001,650.0758000000001,-0.01246030904241957,range,range,range_to_range,3,True
1239,full_2021_2026,2025-06-05,2025-06-06 00:00:00,2025-06-10,2025-06-11,1269700.0,1.023,1.007,649.45155,639.29395,-0.016624141497188938,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2025-06-24,2025-06-25 10:30:00,2025-09-08,2025-09-09,1273500.0,1.003,1.28,638.6602499999999,815.04,0.27489595182468607,trend,trend,trend_to_trend,54,False
1239,full_2021_2026,2025-09-10,2025-09-11 00:00:00,2025-10-14,2025-10-15,1267200.0,1.285,1.442,814.176,913.6512,0.12105737014761098,trend,trend,trend_to_trend,18,False
1239,full_2021_2026,2025-10-24,2025-10-27 10:30:00,2025-10-30,2025-10-31,1216200.0,1.501,1.4923366,912.7581,907.48988646,-0.006765483547366835,trend,trend,trend_to_trend,4,True
1239,full_2021_2026,2025-12-08,2025-12-09 00:00:00,2025-12-11,2025-12-12,1314600.0,1.3792502000000002,1.3630950000000002,906.5811564600001,895.9623435000001,-0.012700823819422724,range,range,range_to_range,3,True
1239,full_2021_2026,2025-12-17,2025-12-18 00:00:00,2025-12-24,2025-12-25,1323100.0,1.352998,1.3873278000000002,895.0758269,917.7867060900002,0.024348273624381855,range,range,range_to_range,5,False
1239,full_2021_2026,2025-12-29,2025-12-30 00:00:00,2026-01-29,2026-01-30,1324700.0,1.3842987,1.5488798,916.8902439450001,1025.90053553,0.11777298805010328,range,trend,range_to_trend,21,False
1239,full_2021_2026,2026-02-25,2026-02-26 10:00:00,2026-03-02,2026-03-03,1351200.0,1.517,1.5105112,1024.8852,1020.5013667200001,-0.005272614582622848,trend,trend,trend_to_trend,3,True
1239,full_2021_2026,2026-04-08,2026-04-09 00:00:00,2026-04-23,2026-04-24,1478300.0,1.3792502000000002,1.4812299000000002,1019.4727853300001,1094.851080585,0.0728651047828941,range,range,range_to_range,11,False
1239,full_2021_2026,2026-05-06,2026-05-07 10:00:00,2026-06-01,2026-06-02,1281500.0,1.707,1.7215385,1093.76025,1103.075793875,0.0075089758869832934,range,trend,range_to_trend,18,False
1239,full_2021_2026,2026-06-16,2026-06-17 00:00:00,2026-07-13,2026-07-14,1232500.0,1.7881787,2.0476716,1101.965123875,1261.8776235,0.14397121032933557,trend,trend,trend_to_trend,18,False
1239,full_2021_2026,2026-08-05,2026-08-06 00:00:00,2026-08-14,2026-08-17,1473100.0,1.7114415,1.7750526,1260.5622368250001,1307.41499253,0.03613149177623565,range,range,range_to_range,7,False
1239,rolling_2021_2023,2021-01-12,2021-01-13 10:30:00,2021-01-28,2021-01-29,697000.0,1.434,1.456,499.749,507.416,0.014326867249778275,warmup,warmup,warmup_to_warmup,12,False
1239,rolling_2021_2023,2021-03-26,2021-03-29 10:00:00,2021-04-12,2021-04-13,791400.0,1.281,1.267,506.89169999999996,501.3519,-0.011917538498510294,trend,range,trend_to_range,10,True
1239,rolling_2021_2023,2021-04-16,2021-04-19 00:00:00,2021-05-07,2021-05-10,770500.0,1.3,1.295,500.825,498.89875,-0.004841809864298607,trend,trend,trend_to_trend,12,False
1239,rolling_2021_2023,2021-05-14,2021-05-17 00:00:00,2021-06-16,2021-06-17,751800.0,1.326,1.441,498.44340000000005,541.6719,0.08564081458516593,range,trend,range_to_trend,22,False
1239,rolling_2021_2023,2021-06-17,2021-06-18 00:00:00,2021-07-06,2021-07-07,719100.0,1.505,1.557,541.12275,559.81935,0.03351746053883353,trend,trend,trend_to_trend,13,False
1239,rolling_2021_2023,2021-07-07,2021-07-08 00:00:00,2021-07-14,2021-07-15,698200.0,1.602,1.589,559.2582000000001,554.7199,-0.009106245878309327,trend,trend,trend_to_trend,5,True
1239,rolling_2021_2023,2021-07-29,2021-07-30 00:00:00,2021-08-09,2021-08-10,681600.0,1.626,1.604,554.1407999999999,546.6432000000001,-0.014516112177613283,trend,trend,trend_to_trend,7,True
1239,rolling_2021_2023,2021-08-24,2021-08-25 00:00:00,2021-08-27,2021-08-30,675000.0,1.618,1.525,546.075,514.6875,-0.05842041896233596,trend,range,trend_to_range,3,True
1239,rolling_2021_2023,2021-10-15,2021-10-18 00:00:00,2021-10-27,2021-10-28,735600.0,1.398,1.391,514.1844,511.6098,-0.006001648674947124,trend,trend,trend_to_trend,8,True
1239,rolling_2021_2023,2021-10-29,2021-11-01 10:00:00,2021-12-02,2021-12-03,714300.0,1.431,1.469,511.08165,524.6533499999999,0.025528814907710196,trend,range,trend_to_range,24,False
1239,rolling_2021_2023,2021-12-03,2021-12-06 00:00:00,2021-12-08,2021-12-09,707400.0,1.482,1.45,524.1834,512.865,-0.022570361243130166,range,range,range_to_range,3,True
1239,rolling_2021_2023,2021-12-10,2021-12-13 00:00:00,2021-12-15,2021-12-16,690500.0,1.484,1.463,512.351,505.10075,-0.015136299774641038,range,range,range_to_range,3,True
1239,rolling_2021_2023,2021-12-17,2021-12-20 00:00:00,2021-12-23,2021-12-24,701800.0,1.438,1.415,504.59419999999994,496.5235,-0.016977950524042495,range,range,range_to_range,4,True
1239,rolling_2021_2023,2022-01-13,2022-01-14 00:00:00,2022-01-20,2022-01-21,744800.0,1.332,1.343,496.0368000000001,500.13320000000004,0.007250503877190395,range,range,range_to_range,5,False
1239,rolling_2021_2023,2022-02-23,2022-02-24 00:00:00,2022-03-03,2022-03-04,793700.0,1.259,1.239,499.63415,491.69715,-0.016869246075929434,trend,trend,trend_to_trend,6,True
1239,rolling_2021_2023,2022-03-21,2022-03-22 00:00:00,2022-03-24,2022-03-25,833900.0,1.178,1.167,491.1671,486.58065000000005,-0.010328027836675746,trend,trend,trend_to_trend,3,True
1239,rolling_2021_2023,2022-05-05,2022-05-06 00:00:00,2022-06-22,2022-06-23,1018000.0,0.955,1.095,486.095,557.355,0.14545083479202803,trend,range,trend_to_range,33,False
1239,rolling_2021_2023,2022-06-24,2022-06-27 10:30:00,2022-07-11,2022-07-12,979400.0,1.137,1.11,556.7889,543.567,-0.02472246726241112,range,range,range_to_range,11,False
1239,rolling_2021_2023,2022-07-21,2022-07-22 10:00:00,2022-08-19,2022-08-22,961100.0,1.13,1.137,543.0215000000001,546.38535,0.005188998421143287,trend,trend,trend_to_trend,21,False
1239,rolling_2021_2023,2022-10-17,2022-10-18 10:00:00,2022-10-28,2022-10-31,1102800.0,0.99,1.025,545.886,565.1850000000001,0.034318699236240535,trend,range,trend_to_range,9,False
1239,rolling_2021_2023,2022-10-31,2022-11-01 00:00:00,2022-11-07,2022-11-08,1084700.0,1.041,1.09,564.58635,591.1615,0.046023578028469014,trend,range,trend_to_range,5,False
1239,rolling_2021_2023,2022-11-09,2022-11-10 00:00:00,2022-11-21,2022-11-22,1113300.0,1.061,1.061,590.6056500000001,590.6056500000001,-0.0009995002498751626,trend,trend,trend_to_trend,8,True
1239,rolling_2021_2023,2022-12-30,2023-01-03 00:00:00,2023-02-08,2023-02-09,1195500.0,0.987,1.032,589.97925,616.878,0.044547634997091023,range,range,range_to_range,22,False
1239,rolling_2021_2023,2023-02-10,2023-02-13 00:00:00,2023-02-16,2023-02-17,1179500.0,1.045,1.028,616.28875,606.263,-0.01725118302092976,range,range,range_to_range,4,True
1239,rolling_2021_2023,2023-03-01,2023-03-02 10:00:00,2023-03-07,2023-03-08,1189900.0,1.018,1.012,605.6591,602.0894000000001,-0.006887518912449431,range,range,range_to_range,4,True
1239,rolling_2021_2023,2023-03-22,2023-03-23 00:00:00,2023-04-21,2023-04-24,1144600.0,1.051,1.136,601.4872999999999,650.1328,0.07979502161383634,trend,trend,trend_to_trend,21,False
1239,rolling_2021_2023,2023-05-26,2023-05-29 10:00:00,2023-06-06,2023-06-07,1218500.0,1.066,1.052,649.4605,640.931,-0.014119581860101982,range,range,range_to_range,7,True
1239,rolling_2021_2023,2023-06-09,2023-06-12 00:00:00,2023-06-26,2023-06-27,1216100.0,1.053,1.035,640.2766499999999,629.33175,-0.018076431869535003,range,range,range_to_range,9,True
1239,rolling_2021_2023,2023-07-31,2023-08-01 00:00:00,2023-08-08,2023-08-09,1266300.0,0.993,0.988,628.71795,625.5522,-0.006029714246602813,trend,range,trend_to_range,6,True
1239,rolling_2021_2023,2023-08-30,2023-08-31 00:00:00,2023-09-07,2023-09-08,1303300.0,0.959,0.917,624.93235,597.5630500000001,-0.04475134695425986,trend,trend,trend_to_trend,6,True
1239,rolling_2021_2023,2023-09-27,2023-09-28 00:00:00,2023-10-16,2023-10-17,1322200.0,0.903,0.896,596.9733000000001,592.3456,-0.00874369017041865,trend,trend,trend_to_trend,7,True
1239,rolling_2021_2023,2023-10-27,2023-10-30 00:00:00,2023-11-22,2023-11-23,1344900.0,0.88,0.892,591.756,599.8254000000001,0.012623233837626646,trend,range,trend_to_range,18,False
1239,rolling_2021_2023,2023-12-08,2023-12-11 00:00:00,2023-12-15,2023-12-18,1358800.0,0.882,0.867,599.2308,589.0398,-0.017989304667394124,trend,range,trend_to_range,5,True
1239,rolling_2022_2024,2022-01-13,2022-01-14 00:00:00,2022-01-20,2022-01-21,750300.0,1.332,1.343,499.69980000000004,503.82645,0.007250503877190395,range,range,range_to_range,5,False
1239,rolling_2022_2024,2022-02-23,2022-02-24 00:00:00,2022-03-03,2022-03-04,799600.0,1.259,1.239,503.34819999999996,495.35220000000004,-0.016869246075929323,trend,trend,trend_to_trend,6,True
1239,rolling_2022_2024,2022-03-21,2022-03-22 00:00:00,2022-03-24,2022-03-25,840200.0,1.178,1.167,494.8778,490.2567,-0.010328027836675857,trend,trend,trend_to_trend,3,True
1239,rolling_2022_2024,2022-05-05,2022-05-06 00:00:00,2022-06-22,2022-06-23,1025600.0,0.955,1.095,489.724,561.516,0.14545083479202803,trend,range,trend_to_range,33,False
1239,rolling_2022_2024,2022-06-24,2022-06-27 10:30:00,2022-07-11,2022-07-12,986800.0,1.137,1.11,560.9958,547.674,-0.02472246726241112,range,range,range_to_range,11,False
1239,rolling_2022_2024,2022-07-21,2022-07-22 10:00:00,2022-08-19,2022-08-22,968300.0,1.13,1.137,547.0895,550.47855,0.005188998421143287,trend,trend,trend_to_trend,21,False
1239,rolling_2022_2024,2022-10-17,2022-10-18 10:00:00,2022-10-28,2022-10-31,1111000.0,0.99,1.025,549.945,569.3875,0.034318699236240535,trend,range,trend_to_range,9,False
1239,rolling_2022_2024,2022-10-31,2022-11-01 00:00:00,2022-11-07,2022-11-08,1092800.0,1.041,1.09,568.8023999999999,595.576,0.046023578028469236,trend,range,trend_to_range,5,False
1239,rolling_2022_2024,2022-11-09,2022-11-10 00:00:00,2022-11-21,2022-11-22,1121600.0,1.061,1.061,595.0088,595.0088,-0.0009995002498749406,trend,trend,trend_to_trend,8,True
1239,rolling_2022_2024,2022-12-30,2023-01-03 00:00:00,2023-02-08,2023-02-09,1204500.0,0.987,1.032,594.42075,621.522,0.044547634997091023,range,range,range_to_range,22,False
1239,rolling_2022_2024,2023-02-10,2023-02-13 00:00:00,2023-02-16,2023-02-17,1188300.0,1.045,1.028,620.88675,610.7862000000001,-0.01725118302092965,range,range,range_to_range,4,True
1239,rolling_2022_2024,2023-03-01,2023-03-02 10:00:00,2023-03-07,2023-03-08,1198800.0,1.018,1.012,610.1891999999999,606.5928,-0.006887518912449209,range,range,range_to_range,4,True
1239,rolling_2022_2024,2023-03-22,2023-03-23 00:00:00,2023-04-21,2023-04-24,1153100.0,1.051,1.136,605.9540499999999,654.9608,0.07979502161383634,trend,trend,trend_to_trend,21,False
1239,rolling_2022_2024,2023-05-26,2023-05-29 10:00:00,2023-06-06,2023-06-07,1227600.0,1.066,1.052,654.3108000000001,645.7176,-0.014119581860102093,range,range,range_to_range,7,True
1239,rolling_2022_2024,2023-06-09,2023-06-12 00:00:00,2023-06-26,2023-06-27,1225200.0,1.053,1.035,645.0677999999999,634.041,-0.018076431869535226,range,range,range_to_range,9,True
1239,rolling_2022_2024,2023-07-31,2023-08-01 00:00:00,2023-08-08,2023-08-09,1275800.0,0.993,0.988,633.4347,630.2452,-0.006029714246602813,trend,range,trend_to_range,6,True
1239,rolling_2022_2024,2023-08-30,2023-08-31 00:00:00,2023-09-07,2023-09-08,1313000.0,0.959,0.917,629.5835,602.0105,-0.044751346954260085,trend,trend,trend_to_trend,6,True
1239,rolling_2022_2024,2023-09-27,2023-09-28 00:00:00,2023-10-16,2023-10-17,1332100.0,0.903,0.896,601.4431500000001,596.7808000000001,-0.00874369017041865,trend,trend,trend_to_trend,7,True
1239,rolling_2022_2024,2023-10-27,2023-10-30 00:00:00,2023-11-22,2023-11-23,1354900.0,0.88,0.892,596.1560000000001,604.2854,0.012623233837626868,trend,range,trend_to_range,18,False
1239,rolling_2022_2024,2023-12-08,2023-12-11 00:00:00,2023-12-15,2023-12-18,1368900.0,0.882,0.867,603.6849000000001,593.4181500000001,-0.017989304667394235,trend,range,trend_to_range,5,True
1239,rolling_2022_2024,2023-12-29,2024-01-02 00:00:00,2024-01-04,2024-01-05,1359700.0,0.872,0.842,592.8292,572.4336999999999,-0.035368783498159195,range,range,range_to_range,3,True
1239,rolling_2022_2024,2024-02-08,2024-02-19 10:00:00,2024-03-13,2024-03-14,1485400.0,0.77,0.831,571.879,617.1836999999999,0.07814209778227776,trend,range,trend_to_range,18,False
1239,rolling_2022_2024,2024-04-26,2024-04-29 10:00:00,2024-05-09,2024-05-10,1599400.0,0.771,0.796,616.5687,636.5612000000001,0.031393512063682794,range,range,range_to_range,6,False
1239,rolling_2022_2024,2024-05-10,2024-05-13 00:00:00,2024-05-15,2024-05-16,1630600.0,0.78,0.768,635.934,626.1504,-0.016368738707569164,trend,trend,trend_to_trend,3,True
1239,rolling_2022_2024,2024-06-03,2024-06-04 00:00:00,2024-06-06,2024-06-07,1631100.0,0.767,0.762,625.52685,621.4491,-0.0075118894268642045,trend,range,trend_to_range,3,True
1239,rolling_2022_2024,2024-06-11,2024-06-12 10:00:00,2024-06-25,2024-06-26,1600000.0,0.776,0.734,620.8000000000001,587.2,-0.05506911492707256,range,range,range_to_range,10,True
1239,rolling_2022_2024,2024-07-17,2024-07-18 00:00:00,2024-07-22,2024-07-23,1581200.0,0.742,0.77,586.6252,608.7620000000001,0.036698631816167504,range,range,range_to_range,3,False
1239,rolling_2022_2024,2024-07-31,2024-08-01 10:00:00,2024-08-05,2024-08-06,1594100.0,0.763,0.73,608.1491500000001,581.8465,-0.044206599190575124,trend,range,trend_to_range,3,True
1239,rolling_2022_2024,2024-09-24,2024-09-25 14:00:00,2024-09-27,2024-09-30,1699600.0,0.684,0.813,581.2632000000001,690.8874,0.1874084887380869,trend,range,trend_to_range,3,False
1239,rolling_2022_2024,2024-10-08,2024-10-09 00:00:00,2024-10-30,2024-10-31,1280500.0,1.078,0.981,690.1895000000001,628.08525,-0.0908910108952945,trend,trend,trend_to_trend,16,False
1239,rolling_2022_2024,2024-11-05,2024-11-06 10:00:00,2024-11-15,2024-11-18,1231500.0,1.019,1.014,627.44925,624.3705,-0.005901367275145564,trend,trend,trend_to_trend,8,True
1239,rolling_2022_2024,2024-12-02,2024-12-03 00:00:00,2024-12-05,2024-12-06,1198400.0,1.041,1.03,623.7672,617.176,-0.011555701496033688,trend,trend,trend_to_trend,3,True
1239,rolling_2022_2024,2024-12-10,2024-12-11 00:00:00,2024-12-13,2024-12-16,1192600.0,1.034,1.013,616.5742000000001,604.0518999999999,-0.021288678678069384,trend,trend,trend_to_trend,3,True
1239,rolling_2023_2025,2022-12-30,2023-01-03 00:00:00,2023-02-08,2023-02-09,1012600.0,0.987,1.032,499.7181,522.5016,0.044547634997091246,range,range,range_to_range,22,False
1239,rolling_2023_2025,2023-02-10,2023-02-13 00:00:00,2023-02-16,2023-02-17,999000.0,1.045,1.028,521.9775,513.486,-0.01725118302092965,range,range,range_to_range,4,True
1239,rolling_2023_2025,2023-03-01,2023-03-02 10:00:00,2023-03-07,2023-03-08,1007800.0,1.018,1.012,512.9702,509.9468,-0.006887518912449542,range,range,range_to_range,4,True
1239,rolling_2023_2025,2023-03-22,2023-03-23 00:00:00,2023-04-21,2023-04-24,969500.0,1.051,1.136,509.47225,550.676,0.07979502161383634,trend,trend,trend_to_trend,21,False
1239,rolling_2023_2025,2023-05-26,2023-05-29 10:00:00,2023-06-06,2023-06-07,1032100.0,1.066,1.052,550.1093000000001,542.8846,-0.01411958186010187,range,range,range_to_range,7,True
1239,rolling_2023_2025,2023-06-09,2023-06-12 00:00:00,2023-06-26,2023-06-27,1030100.0,1.053,1.035,542.34765,533.0767500000001,-0.018076431869535226,range,range,range_to_range,9,True
1239,rolling_2023_2025,2023-07-31,2023-08-01 00:00:00,2023-08-08,2023-08-09,1072600.0,0.993,0.988,532.5459000000001,529.8644,-0.006029714246602924,trend,range,trend_to_range,6,True
1239,rolling_2023_2025,2023-08-30,2023-08-31 00:00:00,2023-09-07,2023-09-08,1103900.0,0.959,0.917,529.3200499999999,506.13815000000005,-0.044751346954259974,trend,trend,trend_to_trend,6,True
1239,rolling_2023_2025,2023-09-27,2023-09-28 00:00:00,2023-10-16,2023-10-17,1119900.0,0.903,0.896,505.63485000000003,501.71520000000004,-0.00874369017041876,trend,trend,trend_to_trend,7,True
1239,rolling_2023_2025,2023-10-27,2023-10-30 00:00:00,2023-11-22,2023-11-23,1139100.0,0.88,0.892,501.204,508.03860000000003,0.012623233837626646,trend,range,trend_to_range,18,False
1239,rolling_2023_2025,2023-12-08,2023-12-11 00:00:00,2023-12-15,2023-12-18,1150900.0,0.882,0.867,507.54690000000005,498.91515000000004,-0.017989304667394124,trend,range,trend_to_range,5,True
1239,rolling_2023_2025,2023-12-29,2024-01-02 00:00:00,2024-01-04,2024-01-05,1143100.0,0.872,0.842,498.3916,481.2451,-0.035368783498159084,range,range,range_to_range,3,True
1239,rolling_2023_2025,2024-02-08,2024-02-19 10:00:00,2024-03-13,2024-03-14,1248800.0,0.77,0.831,480.788,518.8764,0.07814209778227776,trend,range,trend_to_range,18,False
1239,rolling_2023_2025,2024-04-26,2024-04-29 10:00:00,2024-05-09,2024-05-10,1344600.0,0.771,0.796,518.3433,535.1508,0.031393512063683016,range,range,range_to_range,6,False
